Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Final Mutual Inductance (nH)
0.11674708,0.40337968,18.847935,0.1153583,0.40428123,17.279224,0.77881,0.14941867,5.001088,3.991877,28.33964,22.618029,141.69496,113.092384,374.56348
0.16374312,0.10647754,23.654076,0.16384391,0.0896224,23.139727,0.49758193,0.15043083,5.0020027,3.9910657,28.339273,22.617886,141.69513,113.09189,187.13939
0.08073532,0.075864844,28.007204,0.080621004,0.059223723,28.280983,0.5166446,0.1501764,5.0012064,3.992009,28.338541,22.61942,141.69594,113.09341,46.56112
0.16233695,0.33933517,6.475901,0.16188395,0.32846114,6.65497,0.9691725,0.14950898,5.001045,3.991943,28.339767,22.618876,141.69485,113.09257,555.90405
0.108649455,0.37044555,27.64455,0.10904078,0.3762546,26.892307,0.6106591,0.15036629,5.0010114,3.991825,28.339172,22.617367,141.6957,113.09206,162.42622
0.099529006,0.3783994,15.782298,0.09839427,0.36566633,15.817996,0.97760916,0.1498231,5.0012627,3.9922917,28.33988,22.618406,141.6947,113.0914,514.2651
0.13795929,0.04464801,29.857838,0.13789426,0.038976707,29.719465,0.37744334,0.15048516,5.000913,3.9914153,28.338531,22.618141,141.69522,113.092575,25.319658
0.07886156,0.43879873,20.972492,0.07954774,0.43401116,19.800343,0.6500981,0.15005317,5.000871,3.991698,28.339027,22.617607,141.69533,113.09238,160.54953
0.105916224,0.5944353,8.658777,0.10395543,0.5786965,8.252375,0.7512849,0.1498566,5.000988,3.9918025,28.338617,22.617994,141.69405,113.09337,194.59036
0.108965,0.316623,18.311478,0.10810249,0.3234627,17.070988,0.7238225,0.1497944,5.0006223,3.9920764,28.339178,22.617838,141.69456,113.092094,277.99112
0.09524395,0.42090687,18.33655,0.09501151,0.42091277,17.236458,0.8397791,0.14945349,5.0012674,3.992031,28.339754,22.61808,141.69466,113.09203,403.54916
0.12944786,0.11992598,20.255314,0.12881911,0.10266377,21.086002,0.5596667,0.14994644,5.001109,3.9919212,28.338552,22.618452,141.69432,113.0934,127.27368
0.109777614,0.27099594,14.589591,0.1099137,0.27126074,13.968595,0.8263032,0.14952062,5.001435,3.992009,28.339487,22.618586,141.69458,113.09218,430.38123
0.15731336,0.3443766,15.606491,0.15828511,0.342498,14.570441,0.908701,0.14954704,5.0017166,3.9918585,28.340197,22.61864,141.69492,113.091675,591.9078
0.121910565,0.29786885,19.240253,0.12334171,0.27676994,20.070698,0.6730169,0.15037537,5.0012584,3.9918153,28.338762,22.618826,141.69528,113.092865,223.79306
0.11332861,0.23742433,23.172379,0.11292479,0.22425228,24.206112,0.5513259,0.14993905,5.000632,3.9915369,28.3391,22.619091,141.69492,113.09265,129.3777
0.15278448,0.0757279,32.011215,0.1518751,0.09318719,30.029177,0.5078946,0.15027389,5.0009604,3.9916131,28.339325,22.617802,141.6952,113.09116,255.9814
0.13110517,0.23919304,2.3242784,0.13101938,0.26192144,-0.11702551,1.1548274,0.14896858,5.001184,3.9930513,28.340246,22.617281,141.6942,113.09134,713.03394
0.107577205,0.34304813,19.904787,0.10674389,0.34527665,18.604563,0.6922348,0.14983177,5.0006332,3.9920826,28.338991,22.618315,141.69505,113.09265,269.1795
0.09620982,0.17790009,26.663012,0.097816706,0.17719904,25.699984,0.5106571,0.15010443,5.0011535,3.9918427,28.338768,22.617735,141.69456,113.0924,77.182175
0.07184918,0.2867594,29.949186,0.07085584,0.2861597,30.542837,0.6479521,0.15002134,5.0012407,3.9920042,28.3395,22.618382,141.69522,113.091934,161.83922
0.12567037,0.4249516,3.747945,0.12435364,0.40323776,4.0914645,1.0432904,0.14971039,5.0007944,3.9923098,28.339466,22.618656,141.69426,113.09186,593.8587
0.121105865,0.3032645,22.03632,0.11884825,0.3099954,20.981096,0.76776487,0.14972603,5.000688,3.9921186,28.339586,22.618343,141.69472,113.09147,382.60574
0.10038855,0.5822634,-0.51605976,0.09819846,0.5784676,-2.8589215,1.2033191,0.14885758,5.001043,3.9929783,28.339874,22.617699,141.69435,113.092674,654.4814
0.11956572,0.35215214,21.151905,0.11876575,0.3416604,21.068232,0.75476485,0.14995264,5.0012803,3.9918902,28.339499,22.618242,141.69476,113.09188,355.86078
0.1239166,0.55245316,21.578106,0.122396916,0.5342593,21.116585,0.65963346,0.1500181,5.0010858,3.9913294,28.33927,22.618492,141.69489,113.092735,249.72327
0.10744595,0.17802316,26.366604,0.106221795,0.17580913,25.339563,0.55664146,0.14987718,5.0010285,3.9918647,28.339012,22.618277,141.69527,113.09268,157.12666
0.107397445,0.28402412,22.802576,0.10722838,0.28348857,21.188242,0.681932,0.14984155,5.000658,3.9918244,28.339283,22.618412,141.69496,113.09195,294.8959
0.089396514,0.25580087,35.21867,0.08818908,0.2546934,34.098022,0.5018814,0.15002753,5.000831,3.9914458,28.339367,22.618853,141.6957,113.09217,125.72374
0.12633215,-0.1025982,36.84713,0.12386902,-0.07726573,34.183586,0.4753745,0.14997846,5.0012817,3.991941,28.339508,22.61738,141.69534,113.0917,148.70738
0.122255564,0.11262716,35.450275,0.12023196,0.109714925,34.344986,0.5083451,0.15000458,5.000994,3.9921331,28.339045,22.619068,141.69495,113.09251,174.7945
0.13648365,0.3034176,24.261383,0.13653551,0.29149082,23.219889,0.5933938,0.15012802,5.001783,3.9916139,28.339073,22.618116,141.69533,113.09327,160.12315
0.058996025,0.1468016,25.610653,0.06005537,0.12821303,25.44897,0.59207654,0.14999297,5.001869,3.9917276,28.33921,22.61824,141.69589,113.092575,90.00315
0.12468271,0.11720608,39.448067,0.121647276,0.110883795,39.68715,0.36979768,0.15040675,5.0011816,3.99152,28.339054,22.618742,141.69531,113.09223,36.81912
0.06403829,0.33772203,28.282925,0.06496745,0.31442273,28.26263,0.5840834,0.15017533,5.0009317,3.9919555,28.338747,22.618376,141.6949,113.09227,104.37347
0.14536804,0.32281753,15.076977,0.14404371,0.3213164,14.092573,0.7339209,0.14977509,5.0013413,3.9917285,28.339432,22.617777,141.69502,113.09256,299.8246
0.14446379,0.5805918,6.219201,0.14211148,0.5892127,4.0944805,1.0623165,0.1491834,5.000731,3.992238,28.340158,22.617453,141.6942,113.09147,670.9004
0.1557989,0.41907817,-3.3756385,0.15482208,0.41732258,-4.306111,1.0429345,0.14924745,5.0011077,3.991899,28.339725,22.618608,141.69394,113.09189,654.9537
0.121918194,0.36650774,20.429394,0.121380255,0.35120803,20.58584,0.6882436,0.14989243,5.001049,3.9917438,28.33925,22.618858,141.69444,113.09206,314.53177
0.08641093,0.3269563,27.22283,0.085345,0.30987707,26.937304,0.6415173,0.15003209,5.001056,3.9919286,28.339172,22.618382,141.69533,113.092514,178.39096
0.14738357,0.15088442,26.96313,0.14621694,0.16229875,25.21924,0.5586401,0.1500236,5.0009384,3.9920878,28.338888,22.617714,141.69466,113.092804,185.08778
0.115034565,0.69578385,-2.066849,0.11435509,0.68464416,-3.3080482,1.0638021,0.14931996,5.0010376,3.9918675,28.33965,22.618141,141.69374,113.09216,587.2478
0.12299312,0.4931907,13.036542,0.122814484,0.49169287,11.689828,0.87909424,0.14951225,5.0012217,3.9916103,28.339884,22.618734,141.6946,113.091774,511.2282
0.13683432,-0.03813868,30.644083,0.13842723,-0.05109178,31.210678,0.43876994,0.1502663,5.001855,3.9915805,28.339016,22.61841,141.69545,113.09298,52.365273
0.1045864,0.3116136,27.051506,0.10211416,0.32280686,24.975895,0.7828317,0.14984877,5.000865,3.9924078,28.33968,22.617887,141.69505,113.0914,347.81516
0.12961924,0.4067025,9.7005415,0.12744582,0.38973343,8.79102,0.843636,0.14963321,5.0012803,3.9921257,28.339123,22.618038,141.69409,113.09299,379.50638
0.096987754,0.45147678,21.885328,0.09613346,0.4430011,21.05454,0.68657845,0.14986318,5.000881,3.9916468,28.339272,22.618288,141.69429,113.09187,279.28433
0.09996402,0.17160311,37.219536,0.09692285,0.17078279,37.255684,0.37939793,0.15039293,5.0007076,3.9915423,28.33892,22.61855,141.69447,113.09154,29.131632
0.10833958,0.19646773,21.647747,0.10735912,0.18547206,21.192696,0.5542926,0.14985329,5.000836,3.9919038,28.338713,22.617863,141.69473,113.09311,97.5132
0.114828296,0.25267062,17.800632,0.116656736,0.24644136,16.842981,0.70703745,0.14964525,5.0015206,3.991808,28.339281,22.618025,141.69489,113.09235,321.57358
0.10493866,0.37678772,8.290523,0.10390559,0.3611225,9.188139,0.90128255,0.14965785,5.0005336,3.9925387,28.33889,22.618351,141.69394,113.092636,392.22263
0.15446287,0.18983889,17.1065,0.15503429,0.16974622,18.010105,0.4918721,0.15034626,5.0012603,3.9914856,28.338354,22.617588,141.69478,113.09327,41.58783
0.14075641,0.3841536,16.529598,0.13971615,0.39208615,15.333306,0.89104974,0.14948614,5.0010643,3.991879,28.340122,22.618269,141.69489,113.09148,549.4788
0.1174442,0.16292623,28.449135,0.11571694,0.15561642,28.988436,0.5897998,0.14973654,5.0007396,3.9920936,28.339163,22.61898,141.69478,113.09273,213.15903
0.0998879,0.44356906,5.707051,0.09928931,0.42237577,5.8530774,0.87957937,0.14955477,5.0013433,3.9923174,28.338865,22.618254,141.69414,113.09329,339.49457
0.12227175,0.04383652,38.03906,0.12351841,0.038771197,36.782864,0.3156805,0.15058699,5.0015907,3.9912844,28.338812,22.617716,141.69576,113.092514,-37.474155
0.142249,0.2595319,14.772556,0.14013776,0.25634167,13.059603,0.7946915,0.14951992,5.001403,3.9921112,28.339445,22.618292,141.69498,113.09296,396.47403
0.09644628,0.16040103,30.211267,0.09433182,0.1606158,29.382647,0.5545263,0.14991148,5.000885,3.9919853,28.339136,22.617788,141.6959,113.092674,84.15536
0.106833376,0.5018607,12.936997,0.10732981,0.48626873,12.54548,0.7443826,0.14963233,5.0009494,3.9915736,28.339352,22.61818,141.6951,113.09288,251.59981
0.09533479,0.19374381,15.049415,0.095480874,0.20040806,14.868062,0.72550416,0.14991197,5.000576,3.9922514,28.338829,22.617311,141.69409,113.09214,185.94029
0.13021861,0.5020332,9.3445635,0.12791497,0.502758,8.373791,0.9864876,0.14955378,5.0006866,3.992177,28.339775,22.618574,141.69473,113.09209,544.3244
0.07129283,0.21365377,32.479866,0.069538616,0.21153606,31.755003,0.5662184,0.14988819,5.0006146,3.9921315,28.339151,22.618326,141.69463,113.09182,142.50946
0.15106374,0.419237,14.834174,0.15020573,0.4177041,13.36212,0.9011284,0.14966373,5.0018964,3.9915936,28.340284,22.618473,141.6955,113.091705,560.391
0.12408073,0.09247319,29.436298,0.12400249,0.08420492,29.159773,0.53110087,0.1503076,5.001363,3.9916623,28.339153,22.618683,141.69594,113.092476,150.41672
0.123664595,0.14539598,24.679903,0.12172947,0.14775267,24.9275,0.68762994,0.14986457,5.000981,3.9924178,28.339186,22.618706,141.69464,113.09233,299.8348
0.10535345,0.41847768,17.93524,0.10411059,0.420755,16.39431,0.98654246,0.14932586,5.0016823,3.992699,28.340141,22.61766,141.69453,113.09168,533.3725
0.100826114,0.49365005,-0.79326105,0.10344165,0.47756326,-1.9080576,1.0884498,0.14948691,5.0016484,3.9921536,28.33955,22.618078,141.69427,113.091995,587.2251
0.10915231,0.39267042,17.388664,0.10584889,0.38473737,17.149315,0.85475457,0.14982136,5.0010095,3.9918103,28.339863,22.618229,141.69453,113.0909,476.52625
0.085736506,0.22362868,20.422886,0.08582136,0.23116341,20.0893,0.77692336,0.15005854,5.0007915,3.9926956,28.33896,22.618343,141.69548,113.09256,246.86043
0.07252894,0.3382609,15.495602,0.074298866,0.31821162,16.225952,0.7207639,0.14985043,5.0013227,3.992243,28.338617,22.618355,141.69514,113.093796,112.649414
0.07703796,0.29950798,25.26541,0.07864478,0.29632133,24.398438,0.5925559,0.15003034,5.0012107,3.9917812,28.338833,22.617905,141.69473,113.09226,120.840706
0.12242147,0.35746476,17.105576,0.12039782,0.34347537,17.586544,0.85945874,0.14946352,5.0018516,3.991842,28.340025,22.61862,141.69476,113.09243,416.75238
0.09342868,0.21962948,17.882116,0.09312521,0.23574041,15.912203,0.66412604,0.14960895,5.0008073,3.9919229,28.339071,22.617641,141.69528,113.092354,205.98802
0.10478864,0.19870792,34.291744,0.10234468,0.2127486,33.096134,0.53139013,0.15018788,5.0005565,3.992071,28.338928,22.618605,141.69524,113.09268,115.88606
0.0912837,0.18614738,22.656797,0.0908039,0.18684687,21.98583,0.57172257,0.15036182,5.000631,3.9920137,28.338371,22.618368,141.69513,113.09263,101.6063
0.11966801,0.29394946,15.139554,0.11838604,0.29905683,13.186304,0.8366765,0.1495193,5.001309,3.9922419,28.339607,22.617382,141.69464,113.09218,381.0777
0.12135247,0.30143195,20.773233,0.12008201,0.28251627,21.177902,0.6422862,0.15004897,5.000732,3.9920547,28.338661,22.6187,141.69504,113.09344,173.31773
0.10796734,-0.00026050713,41.87898,0.1057265,0.008489335,41.28243,0.37833944,0.15038751,5.0014577,3.9918187,28.339245,22.61776,141.69514,113.09136,14.725102
0.15211925,0.24929896,19.8304,0.14940386,0.26838973,17.99755,0.95193326,0.14936028,5.0013566,3.9925823,28.340315,22.617804,141.69427,113.090904,662.7136
0.13874815,0.013814516,27.863981,0.13929501,0.019580385,26.410166,0.52304584,0.14975178,5.001102,3.9915624,28.339376,22.61837,141.69534,113.09232,225.166
0.11635995,0.19866253,17.127739,0.11258682,0.20860974,15.389049,0.8514935,0.14922759,5.001194,3.9925675,28.339655,22.618408,141.69344,113.09218,427.84235
0.06823321,0.21291853,21.100582,0.068467155,0.21084452,20.400806,0.8246826,0.14952777,5.001456,3.9927335,28.339413,22.61804,141.69498,113.09224,321.49493
0.109403215,0.19897397,28.450527,0.10974477,0.20521459,27.19033,0.52546877,0.14991292,5.000819,3.991912,28.338863,22.618492,141.69534,113.09308,100.29072
0.12266242,0.1014582,23.971783,0.124674015,0.09804072,22.365608,0.5428501,0.15015297,5.0018435,3.991784,28.33877,22.618107,141.6959,113.093254,107.75278
0.14336358,0.31862324,10.889508,0.14218442,0.31548673,9.680323,0.8730338,0.14959173,5.0010405,3.9920542,28.339542,22.618427,141.69441,113.09183,503.46674
0.13917595,0.5294757,5.376654,0.13662662,0.51401347,3.6136062,1.008092,0.14934188,5.001245,3.9920921,28.339682,22.618471,141.69421,113.09239,592.1595
0.11898417,0.25283003,19.690813,0.118115574,0.2511008,19.966305,0.76334524,0.1494174,5.0006375,3.99205,28.339615,22.61854,141.69424,113.091805,400.81253
0.109188475,0.4614264,18.607407,0.10971256,0.43785506,19.122725,0.66036063,0.14963153,5.0015063,3.9913793,28.33922,22.618841,141.69456,113.093285,210.11249
0.12819594,0.4835096,1.827982,0.12624763,0.4794807,0.91578203,1.1994197,0.14939646,5.001432,3.99262,28.340187,22.617868,141.69482,113.09159,704.0671
0.13334076,0.3586973,7.278869,0.13280751,0.3597705,5.80239,0.9490595,0.14914745,5.0012236,3.9920337,28.340065,22.617672,141.69447,113.091896,522.5789
0.120999634,-0.03515637,31.93469,0.121345475,-0.0154593,30.75008,0.4626064,0.15040474,5.0010214,3.9919746,28.338858,22.617767,141.69568,113.0921,63.44791
0.13620934,0.2470999,25.103487,0.1354263,0.24385995,24.66709,0.599499,0.14990538,5.0007625,3.9916375,28.339338,22.618116,141.69456,113.09188,277.13315
0.09808992,0.11831725,42.015762,0.096975036,0.12595753,42.1253,0.27927747,0.15045477,5.0003796,3.9914966,28.338638,22.61848,141.69499,113.0921,-53.180336
0.16248493,-0.012185589,37.706055,0.161567,-0.010289119,37.127193,0.4128989,0.15051578,5.0015473,3.9919307,28.338943,22.617844,141.69485,113.09234,85.69578
0.15435925,0.17432894,22.500309,0.15669721,0.17097507,21.506813,0.6263257,0.15039374,5.0021386,3.9915607,28.33928,22.61724,141.69522,113.09209,231.57858
0.122552425,0.019558107,23.794304,0.12288273,0.037684567,22.505716,0.7654622,0.1498093,5.000663,3.992775,28.339464,22.617704,141.69543,113.09189,317.13934
0.06529586,0.0634858,26.220263,0.06378847,0.069419466,24.759724,0.6773765,0.14943326,5.0010476,3.9930058,28.338816,22.618011,141.6948,113.09367,119.01714
0.122904114,0.32436627,6.0245614,0.122918315,0.3061943,5.6084642,0.92637223,0.14951284,5.0012765,3.9920425,28.339476,22.617744,141.69469,113.09223,439.90588
0.09947472,0.22585899,21.786753,0.09884381,0.23594415,21.890848,0.5538818,0.15033682,5.000424,3.991814,28.338526,22.617842,141.69493,113.09208,107.704735
0.11648727,0.18015365,25.194447,0.117217444,0.18081884,24.15931,0.5414648,0.150457,5.001364,3.9915814,28.33898,22.617683,141.6955,113.09205,143.56657
0.1332325,0.5604234,1.1393492,0.13192147,0.5618472,-0.6549622,1.1653378,0.14933106,5.000884,3.9924128,28.339972,22.618036,141.69424,113.091385,760.83026
0.12352119,0.16561642,13.578977,0.1227642,0.17130452,12.679418,0.993252,0.14929743,5.0010114,3.9927986,28.33996,22.617912,141.6944,113.09133,563.01086
0.14415261,0.3567541,9.8967285,0.14233407,0.35749465,9.667095,0.8333211,0.14943968,5.0009003,3.9920511,28.339367,22.618443,141.69429,113.09258,406.3812
0.16488473,0.21440822,7.5077925,0.16326618,0.21889585,6.2294955,0.9596852,0.14960629,5.0011144,3.9924736,28.33953,22.618486,141.69475,113.09214,590.1551
0.11154716,-0.03607092,31.064564,0.109241895,-0.027359685,31.201765,0.5517046,0.14990392,5.000518,3.9920263,28.33938,22.618681,141.69519,113.09163,208.50948
0.09860589,0.3643153,17.711393,0.09721543,0.35491344,18.053392,0.8022704,0.14988706,5.000862,3.992108,28.339264,22.618364,141.69443,113.091866,345.14017
0.13054577,0.21885405,19.468473,0.13044734,0.21879001,18.850637,0.650789,0.15021616,5.001385,3.9915984,28.339201,22.617939,141.69476,113.09179,245.81587
0.096816,0.20603698,33.352722,0.09733825,0.19063145,33.937977,0.48241985,0.15014361,5.0010676,3.9915073,28.339132,22.61876,141.69508,113.09236,97.28014
0.077086315,0.33312038,24.667608,0.07618659,0.32975417,23.717335,0.80111235,0.14945348,5.0017653,3.9923632,28.339714,22.618597,141.69458,113.091896,388.32614
0.09076626,0.23028013,11.53662,0.090687,0.23313741,11.213213,0.95509636,0.14972235,5.0012093,3.992696,28.339298,22.618254,141.69516,113.09201,434.49927
0.15343817,0.045412388,24.134212,0.15273511,0.053413272,23.132343,0.6501337,0.1499224,5.001482,3.9918435,28.33953,22.618296,141.6952,113.092094,332.6274
0.13799773,0.468896,14.366445,0.13658121,0.45782456,15.227495,0.87937164,0.14954625,5.0012617,3.9918828,28.339762,22.618948,141.69424,113.092354,453.96414
0.13424878,0.09204073,28.989243,0.1352256,0.09209435,27.976624,0.4766994,0.1500239,5.0011053,3.9916134,28.338942,22.618038,141.69548,113.092964,110.70709
0.07040155,0.13394234,24.45196,0.07299133,0.1339697,23.174194,0.753404,0.14955181,5.001877,3.9924276,28.339415,22.61749,141.69537,113.09244,250.62164
0.13095054,0.18164362,26.051483,0.13183875,0.1459953,27.634577,0.49283665,0.15078521,5.0016685,3.9909434,28.338942,22.618828,141.69572,113.092125,122.80634
0.12575899,0.43251285,12.234869,0.12617946,0.4350254,12.085492,0.90762436,0.1496235,5.0012584,3.991938,28.339767,22.618443,141.69447,113.09162,507.04025
0.124092564,0.18257093,29.356773,0.12554482,0.17334281,29.127506,0.47675407,0.15000099,5.001527,3.99146,28.339037,22.618057,141.69519,113.09287,75.63946
0.1077553,0.23461992,20.203264,0.10724769,0.24192443,18.522932,0.6879638,0.14975147,5.000824,3.992169,28.33903,22.617973,141.6954,113.09259,235.49971
0.12817678,0.17547087,34.749027,0.12597167,0.16165315,36.820053,0.43580297,0.15090272,5.001038,3.9914484,28.33873,22.619272,141.69504,113.09198,77.5669
0.11266591,0.43241328,11.073624,0.113073215,0.41857973,10.267724,1.0571444,0.14930373,5.001718,3.9920418,28.340313,22.618612,141.69518,113.09186,635.243
0.1234655,-0.089808114,38.49904,0.12194011,-0.077664144,39.130676,0.47222474,0.15016255,5.0011683,3.9921148,28.339195,22.618176,141.6942,113.09134,148.70375
0.12028545,0.31808966,9.985743,0.12063458,0.3125431,8.650857,0.8863237,0.14967068,5.0010962,3.9919746,28.33941,22.618605,141.69545,113.09238,445.4511
0.08229088,0.124165185,18.382643,0.08115933,0.12425566,17.610867,0.6351901,0.14972363,5.0002055,3.9923658,28.338533,22.618097,141.69539,113.09319,115.81177
0.10587304,0.0961355,27.862312,0.103210405,0.0979985,26.389812,0.6157416,0.14959738,5.0012116,3.9922543,28.339296,22.617966,141.69508,113.09282,168.51186
0.07719926,0.27469933,17.671154,0.078274384,0.27294752,16.98061,0.6802403,0.14979647,5.0009866,3.9919279,28.33906,22.6179,141.69542,113.092575,154.53598
0.086069725,0.25188294,24.678455,0.086181656,0.26279104,23.142288,0.528259,0.15021339,5.0007153,3.9917579,28.338627,22.618204,141.69492,113.09223,93.99415
0.08168393,0.31450734,24.756166,0.08197495,0.31665704,24.013224,0.68794924,0.15011333,5.0011063,3.9921467,28.3391,22.617836,141.6949,113.09193,187.6767
0.1311665,0.28433132,8.088712,0.13147639,0.26584566,7.98535,0.7109986,0.15005645,5.001455,3.9914496,28.338781,22.617916,141.69489,113.09305,210.9839
0.06611039,0.4519945,21.16418,0.0667231,0.42940646,21.979279,0.7425212,0.1499628,5.000872,3.9918418,28.339197,22.61858,141.69435,113.09161,294.50287
0.10503209,0.24159339,34.50242,0.103016555,0.24316877,34.590748,0.5827898,0.15029447,5.001198,3.9923182,28.338976,22.618414,141.69438,113.09187,168.96602
0.11848979,-0.007206664,41.44036,0.11711077,-0.0028252774,41.227753,0.31642208,0.15046981,5.000836,3.9914882,28.338825,22.618792,141.69557,113.092186,10.817077
0.13002276,0.6223853,-4.282004,0.12914842,0.61978006,-5.7201324,1.2742841,0.14890137,5.001305,3.9921033,28.340555,22.618532,141.69415,113.09128,856.5235
0.12855427,0.06996979,34.346806,0.129892,0.05529663,34.74732,0.39813486,0.15045607,5.001827,3.9912887,28.338947,22.619223,141.69553,113.092735,73.14882
0.09320355,0.23888305,16.586086,0.09357639,0.23487854,16.264826,0.7411402,0.14962679,5.000845,3.9923134,28.338886,22.618484,141.69437,113.09258,282.79736
0.12997268,0.6146911,-0.37918368,0.12754299,0.59531283,-0.61189294,1.0317384,0.1493235,5.0006824,3.9918475,28.339949,22.617899,141.69434,113.09181,547.40466
0.10917634,0.36088884,18.7152,0.10974808,0.36296248,16.871813,0.78985876,0.14980869,5.0012927,3.9919553,28.339418,22.617846,141.69458,113.09175,385.7776
0.09835669,0.21883768,24.690964,0.09879408,0.20729491,25.103718,0.53912634,0.14992455,5.000725,3.9916592,28.338812,22.61887,141.6947,113.09281,117.30778
0.09755393,0.25246346,20.7576,0.09639475,0.25569576,20.697159,0.78071904,0.1497042,5.0002675,3.9923167,28.339369,22.618193,141.69484,113.09165,340.0392
0.09169811,0.25409284,19.652817,0.09311633,0.24866611,18.679388,0.6752871,0.15037867,5.001838,3.9918346,28.33905,22.617643,141.69574,113.09177,208.43463
0.10219396,0.152305,24.699587,0.10271496,0.14297326,25.608658,0.49220148,0.15046267,5.000987,3.9917352,28.338375,22.618553,141.69502,113.09263,46.908325
0.078069195,0.10051016,37.549652,0.07649946,0.08770686,38.077538,0.4506755,0.15050061,5.0012875,3.991745,28.338963,22.618494,141.69527,113.09181,5.9025626
0.10828587,0.34110484,22.94569,0.1087174,0.32341808,22.770594,0.59043914,0.15013,5.001289,3.9915218,28.338934,22.61858,141.69542,113.092964,137.85654
0.15684354,0.34744242,10.466348,0.15405852,0.34765014,9.321342,1.003098,0.14934956,5.000814,3.992262,28.340025,22.61869,141.69441,113.09158,683.139
0.10307496,0.13417082,33.527084,0.10308937,0.13688877,32.856266,0.45491412,0.15008336,5.0010047,3.9918382,28.33877,22.6185,141.69519,113.09292,73.60739
0.12688708,0.45800185,11.677638,0.12522542,0.45393088,11.136465,0.8318682,0.14985652,5.0007405,3.9918258,28.33937,22.61859,141.6944,113.092,411.48508
0.06117224,0.28324434,28.836544,0.061198056,0.26639032,28.921564,0.5691431,0.1499655,5.0016007,3.9917548,28.33908,22.618479,141.69547,113.09302,56.00698
0.11740823,0.39009053,6.795026,0.11734947,0.38542387,6.343848,0.98345506,0.14922796,5.0014515,3.9921134,28.339724,22.618687,141.69458,113.092354,543.98566
0.11002322,0.46977124,11.835278,0.10816399,0.45445615,11.325425,0.857167,0.1495096,5.0013204,3.991667,28.339798,22.618187,141.69456,113.09183,411.71588
0.13232212,0.46685266,16.985678,0.13053401,0.46401727,16.363901,0.8602087,0.14969195,5.0013094,3.9918308,28.339954,22.618034,141.69502,113.09175,458.94702
0.09797197,0.23860702,22.020674,0.097206,0.22852841,22.359264,0.7162869,0.14959286,5.0015316,3.9922085,28.339201,22.618689,141.69418,113.0927,283.38947
0.08053463,0.18975513,23.180857,0.07749024,0.18234275,22.666428,0.6455695,0.14978331,5.000794,3.9924314,28.338758,22.617983,141.69478,113.09313,114.97446
0.16341305,0.2990943,8.413075,0.16319703,0.30126703,6.4168496,0.8936006,0.14966229,5.0015426,3.9921916,28.339447,22.617367,141.69426,113.091934,501.11832
0.11386452,0.1937937,18.513264,0.114995755,0.20057608,17.285984,0.73860455,0.14949284,5.001079,3.992238,28.339392,22.617949,141.69487,113.09254,318.31903
0.16373636,0.09880146,24.07564,0.16508809,0.09995942,22.881649,0.48876545,0.1505116,5.0015297,3.9914756,28.338692,22.617556,141.69489,113.09217,150.15044
0.11507789,0.23125885,18.81171,0.11196749,0.23957829,17.524084,0.77622855,0.14977111,5.000713,3.9921198,28.339605,22.617641,141.69492,113.09166,336.28265
0.122210115,0.3307871,14.608056,0.12320054,0.313735,14.408664,0.731602,0.14989209,5.0010877,3.9917197,28.338991,22.618702,141.69553,113.093346,276.7186
0.15367553,-0.023834314,32.168446,0.15015005,-0.0012862203,30.899172,0.49998796,0.14993237,5.0007625,3.992158,28.339134,22.618185,141.69432,113.092186,174.58238
0.12804805,0.47363898,8.114133,0.1277766,0.462202,7.0277557,1.0055968,0.14944305,5.00134,3.99214,28.339958,22.617739,141.6943,113.09146,598.46686
0.10460955,0.2393941,33.48546,0.10207195,0.21600017,33.37663,0.49515635,0.15020414,5.0009913,3.9915657,28.33925,22.61814,141.6949,113.09204,95.90342
0.09532291,0.25183907,27.742262,0.094309345,0.24256766,27.418592,0.5595457,0.1501337,5.0003853,3.9918385,28.338842,22.618164,141.69481,113.09194,149.53113
0.09660258,0.42778534,13.675581,0.09450271,0.41469342,13.635273,0.9358052,0.14939792,5.001023,3.9923725,28.339615,22.618696,141.69437,113.092514,458.47363
0.12849927,0.4935603,12.054512,0.12596804,0.48348147,11.877681,0.86554915,0.14957148,5.000995,3.991956,28.33949,22.618555,141.69438,113.09262,435.5186
0.08421009,0.19855246,31.249489,0.08353929,0.1925833,30.757298,0.58997047,0.15014546,5.0016336,3.9923453,28.33893,22.618267,141.69527,113.09319,76.295334
0.12585068,0.103503354,15.48718,0.12575237,0.11712217,14.376474,0.8813735,0.14921126,5.0010877,3.9928296,28.339437,22.618715,141.69498,113.09296,464.3833
0.10160843,0.3608916,19.252886,0.10092538,0.35633647,18.939594,0.7764646,0.14991426,5.001223,3.9919686,28.339392,22.61854,141.69489,113.09188,345.7504
0.096499115,0.44617927,13.922038,0.09659436,0.43151516,13.759786,0.82590485,0.14965303,5.001331,3.9923282,28.339073,22.618177,141.69434,113.093346,261.009
0.10228114,0.03238804,25.636702,0.10429093,0.035503283,25.227385,0.48179823,0.15054087,5.00131,3.991518,28.338802,22.617533,141.69524,113.09154,72.12186
