Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Final Mutual Inductance (nH)
0.11900991,0.34779322,26.386604,0.11866896,0.34899285,26.230408,0.42047748,0.15059069,5.001745,3.99067,28.338577,22.618073,141.6962,113.09214,-0.24587849
0.11905407,0.66311234,30.738943,0.11876527,0.6656096,30.628609,0.6318881,0.14977023,5.0012107,3.9911027,28.339163,22.619125,141.69463,113.09123,426.13226
0.08227278,0.6075904,34.972042,0.08204793,0.6081509,34.807987,0.4641882,0.14973404,5.0013914,3.9919872,28.339035,22.618572,141.69496,113.0923,156.26935
0.110022366,0.59253824,63.220016,0.10993901,0.59414965,63.260185,0.058147617,0.15001915,5.0008717,3.9910092,28.339256,22.618967,141.69528,113.091934,11.411815
0.12392689,0.5623216,26.235947,0.1237248,0.5651174,26.159903,0.6094263,0.14996684,5.0007143,3.9915981,28.339518,22.618702,141.69499,113.09163,341.12335
0.08388126,0.32107842,26.04015,0.08369986,0.32183617,25.981667,0.648928,0.15012144,5.000958,3.9920073,28.339348,22.618853,141.69533,113.09212,238.8104
0.10696326,0.47870713,43.891285,0.10668516,0.4800251,43.90307,0.27942178,0.15021162,5.000758,3.99108,28.338835,22.618057,141.69511,113.09226,52.573193
0.1345066,0.35915682,41.085327,0.13431747,0.36016217,41.282665,0.285242,0.15009336,5.001854,3.9910848,28.339796,22.61856,141.69551,113.09282,51.466545
0.10171286,0.4598208,32.12065,0.101325735,0.4616191,32.124165,0.4367754,0.15047891,5.0014563,3.9914742,28.339424,22.618305,141.69489,113.09242,92.51669
0.08804747,0.7137365,24.521326,0.08820636,0.71482456,24.634903,0.50372773,0.15001886,5.0003858,3.9918618,28.338634,22.618877,141.69464,113.09315,58.376965
0.097445965,0.07487722,31.942125,0.0971693,0.07589902,31.944473,0.55259264,0.14972791,5.0017467,3.9918268,28.339327,22.618956,141.6956,113.09286,132.27135
0.15858741,0.0623675,32.78594,0.15793821,0.06421322,32.671673,0.5132581,0.15085919,5.0019984,3.9908953,28.339277,22.619135,141.69453,113.09143,300.04968
0.12916398,0.24053271,29.308989,0.12886758,0.24145187,29.145052,0.3835142,0.15057151,5.0006976,3.9919255,28.33825,22.618618,141.69563,113.09238,13.129124
0.14707935,0.56511164,8.94946,0.1464607,0.567671,8.967424,0.84747195,0.15049817,5.001654,3.9912515,28.340145,22.618587,141.6956,113.09134,504.67538
0.10446377,0.27188542,40.739513,0.10401937,0.27170157,40.655575,0.30721378,0.1502964,5.000581,3.9917774,28.338673,22.61795,141.69519,113.09243,-5.2892127
0.09263787,0.50516427,43.596558,0.09230772,0.5055333,43.40273,0.3412351,0.15019588,5.0011554,3.9915051,28.339024,22.618587,141.69545,113.09195,89.822105
0.11531573,0.5482111,44.72423,0.11514116,0.54993665,44.66213,0.295168,0.14985675,5.001167,3.9912512,28.33901,22.617949,141.69482,113.09238,99.105835
0.11014119,0.37605938,28.754484,0.10970036,0.37539235,28.659155,0.47851178,0.15025514,5.000378,3.9915318,28.338587,22.617691,141.69633,113.09231,89.56143
0.106595494,0.4795132,30.109743,0.1062455,0.48088685,30.094225,0.57963246,0.1495498,5.000661,3.992077,28.339603,22.618763,141.69408,113.092354,278.70496
0.08421888,0.31807494,41.17227,0.08394747,0.31943643,41.165253,0.32013825,0.15017423,5.000892,3.9913485,28.339117,22.617256,141.6958,113.09255,1.2879788
0.120884724,0.33220464,48.374706,0.12032911,0.3326964,48.24535,0.20204127,0.14993133,5.0011787,3.9915218,28.338978,22.61817,141.69507,113.09276,-48.710114
0.12795694,0.09387053,28.366144,0.12777737,0.09479159,28.305817,0.5004959,0.15047096,5.0010757,3.991499,28.338348,22.618305,141.69508,113.0933,148.6583
0.11501078,0.4762076,47.86891,0.11456427,0.4771884,47.410713,0.3628401,0.15035836,5.001515,3.9914758,28.33842,22.619183,141.69533,113.09206,195.35493
0.15609354,0.26425278,29.67398,0.15600975,0.26707998,29.777678,0.41320807,0.15029997,5.000395,3.9911532,28.339205,22.619299,141.6948,113.093124,151.9367
0.13370006,0.35161835,37.109165,0.13341483,0.3523382,36.952156,0.39251167,0.14987269,5.0021057,3.9912665,28.33923,22.618942,141.69485,113.0923,150.17189
0.11805234,0.35839617,23.883041,0.11762661,0.36009625,23.805782,0.4630395,0.15010582,5.0015197,3.991544,28.338932,22.617548,141.69559,113.09252,60.96146
0.122843206,0.10959356,40.88098,0.12263551,0.11257767,40.985413,0.28539595,0.15005267,5.000695,3.9915295,28.33855,22.618023,141.69493,113.09328,20.622879
0.11649609,0.22014658,31.92877,0.1164436,0.22083932,31.966892,0.39651293,0.15030418,5.0007586,3.9917626,28.338167,22.617981,141.69463,113.09292,26.442059
0.101508185,0.5701494,48.04328,0.101239786,0.5725919,48.17534,0.24674046,0.14990516,5.0011163,3.9910367,28.339449,22.618942,141.69603,113.09329,20.168173
0.1380577,-0.05424415,27.555378,0.13754669,-0.05362206,27.217255,0.52548045,0.14997262,5.001078,3.991845,28.338717,22.617579,141.6947,113.09255,170.17242
0.07926712,0.4619567,40.86886,0.07946231,0.4606978,40.936726,0.35172027,0.15009566,5.000533,3.9921546,28.338312,22.61851,141.69496,113.09273,27.265516
0.08597968,0.054691035,35.585835,0.08565315,0.05585803,35.656773,0.44504642,0.14980154,5.0006685,3.9918208,28.339624,22.61826,141.69496,113.09203,79.63482
0.068142705,-0.004442667,41.315186,0.067727834,-0.004281445,41.244713,0.4134369,0.15116554,5.0011764,3.9916553,28.338512,22.618328,141.6953,113.09168,32.70297
0.12009552,0.4384933,34.427498,0.119732946,0.43925694,34.244625,0.41930336,0.14992239,5.0009556,3.9916916,28.338745,22.61796,141.69498,113.0929,102.440735
0.11331093,0.42641088,42.90706,0.113129266,0.42764902,43.090176,0.24420333,0.15031224,5.000876,3.9903643,28.338835,22.618574,141.69489,113.09361,-26.880722
0.15203708,0.3944983,41.816288,0.1517413,0.39654815,41.759693,0.23093328,0.15068159,5.001542,3.990403,28.338896,22.619453,141.69556,113.09262,36.63294
0.14899004,0.32408258,32.15235,0.14877884,0.32775715,32.134724,0.5163899,0.14963554,5.0010805,3.9909632,28.339752,22.618504,141.69452,113.09243,307.8251
0.0969739,0.336741,27.71119,0.09662668,0.33751455,27.578484,0.5674142,0.14991307,5.0017657,3.9919372,28.339218,22.618387,141.69464,113.092026,182.00243
0.121996604,0.2982771,30.729841,0.12151266,0.30004844,30.504568,0.52108115,0.14959794,5.000494,3.9913158,28.339682,22.617973,141.69519,113.09181,174.03116
0.111688204,0.31536332,15.831276,0.111374654,0.3166861,15.544769,0.71087056,0.14950909,5.0012197,3.9917617,28.338879,22.617731,141.69427,113.09199,228.6773
0.11144088,0.38480026,26.904232,0.110743314,0.38677293,26.824255,0.6523087,0.15014932,5.0016685,3.9913454,28.340046,22.61798,141.69528,113.0914,320.74265
0.10180781,0.40867192,31.26494,0.10126701,0.4104291,31.142235,0.5336964,0.14967822,5.000831,3.9905612,28.339945,22.618196,141.69528,113.09156,178.08795
0.13949478,0.46989217,17.898182,0.13907617,0.4724844,17.99813,0.79845196,0.14962973,5.0009956,3.9915967,28.34022,22.618885,141.69513,113.091644,517.2717
0.12033562,0.8385764,4.275507,0.12006814,0.84198195,4.286939,0.970501,0.14940576,5.0010166,3.991627,28.33929,22.618542,141.69429,113.09285,538.0707
0.10776482,0.49380222,18.595634,0.10765315,0.4948427,18.466599,0.6359687,0.14971337,5.0004697,3.991302,28.339521,22.618467,141.69421,113.09224,185.78978
0.079429455,0.30210128,52.762886,0.07908009,0.3023612,52.71788,0.26717865,0.15034397,5.0004287,3.9911678,28.338694,22.61896,141.69476,113.09224,19.019434
0.102818355,0.46060222,34.1734,0.102563776,0.46233785,34.048485,0.6302247,0.14961928,5.0008955,3.9921005,28.339458,22.618666,141.69492,113.09258,368.45688
0.12716748,0.683036,26.705235,0.1270489,0.68524784,26.49864,0.5992453,0.1497799,5.001348,3.9916546,28.339521,22.618471,141.6944,113.09151,342.7041
0.10278182,0.59354436,28.213089,0.102699004,0.59573203,28.060015,0.556016,0.14966747,5.001243,3.9911795,28.339226,22.619339,141.69467,113.09277,222.89641
0.07924789,0.4726602,34.395813,0.07921899,0.47406125,34.434578,0.5070344,0.14993206,5.0005636,3.9923239,28.338615,22.618471,141.69495,113.0929,190.59038
0.123687126,0.5284666,38.73608,0.123476036,0.5305894,38.7476,0.37381682,0.14963397,5.000322,3.9904902,28.339586,22.618422,141.69498,113.09265,90.312126
0.123241805,0.5279875,46.005337,0.123136975,0.52943254,46.01963,0.29062364,0.14913662,5.000909,3.9905438,28.339556,22.618406,141.69493,113.09285,95.60484
0.12227369,0.3191407,27.30334,0.121923886,0.32142085,27.172865,0.60633653,0.14957477,5.00074,3.992084,28.339283,22.618116,141.69463,113.09299,259.89673
0.14281349,0.01857724,42.197998,0.1423481,0.021529384,42.197617,0.53785574,0.14934139,5.001383,3.991301,28.340347,22.619772,141.69473,113.09284,338.24628
0.098799296,0.38422537,41.804375,0.09839245,0.38525185,41.62783,0.43874788,0.14926517,5.001125,3.9918644,28.339596,22.618876,141.69478,113.09262,169.6964
0.087884724,0.7100335,45.181248,0.08801588,0.7120307,45.218376,0.3181786,0.14945965,5.000451,3.9915006,28.338823,22.6185,141.6946,113.09281,100.3439
0.11975201,0.20866904,8.728332,0.119189836,0.20989248,8.494501,0.9200858,0.15047215,5.001256,3.9922152,28.339184,22.618027,141.69482,113.09183,444.49457
0.107055366,0.6406805,48.269592,0.106969215,0.6438761,48.125946,0.27366152,0.1495217,5.000297,3.9905322,28.33901,22.618744,141.69458,113.0926,61.896828
0.12281571,0.26390725,37.39676,0.12244279,0.26529408,37.240715,0.2788994,0.1502166,5.0007772,3.9916122,28.338928,22.61788,141.6955,113.091736,-20.60288
0.122893505,0.23825066,34.77408,0.12234344,0.23887487,34.77504,0.3825128,0.15024853,5.0012794,3.9911122,28.33952,22.618315,141.69595,113.09167,57.047737
0.10222628,0.5473775,20.893661,0.10173264,0.5490453,20.971218,0.7510097,0.14988428,5.0006127,3.9910505,28.34002,22.618313,141.69434,113.09153,335.23044
0.10277302,0.2612125,27.319845,0.10250109,0.26216918,27.298468,0.48889872,0.14989197,5.000436,3.9920874,28.339169,22.618063,141.69453,113.09253,78.37936
0.06591083,0.3323483,40.297783,0.0657289,0.33382547,39.981953,0.39721304,0.14990102,5.001355,3.9918427,28.338503,22.618248,141.69557,113.09303,-0.8215869
0.09608143,0.45257384,38.59706,0.0957978,0.45367044,38.54561,0.38652363,0.1496906,5.001009,3.9915454,28.338879,22.618734,141.69434,113.0927,83.81636
0.07988922,0.36120316,21.65365,0.079217486,0.36256477,21.536999,0.9206724,0.14929074,5.000492,3.9929974,28.339752,22.618347,141.69466,113.09173,544.0519
0.11527041,0.29069555,40.260445,0.11512699,0.29101175,40.16042,0.37621725,0.15081467,5.001391,3.9918432,28.338419,22.618265,141.6943,113.092285,104.93064
0.1440003,-0.02863915,24.965113,0.14353873,-0.027160503,24.831875,0.46497938,0.1507405,5.0012493,3.9910276,28.338827,22.61784,141.6959,113.09185,63.81893
0.14240174,0.65407926,-7.575674,0.1421741,0.6564409,-7.7239356,1.20217,0.14961003,5.0009947,3.992169,28.339334,22.618,141.6939,113.091484,751.30756
0.1367368,-0.116768524,20.500828,0.13628569,-0.11460244,20.285622,0.8391028,0.14963387,5.0014563,3.993064,28.339436,22.618427,141.69391,113.09161,507.82596
0.13549912,0.8423984,19.929516,0.13547792,0.84569544,20.034126,0.6029106,0.1500771,5.0008025,3.9914448,28.338459,22.618538,141.69408,113.092514,279.43216
0.11558938,0.39724204,39.67364,0.115336046,0.39747983,39.614616,0.26310903,0.15045966,5.0010138,3.990589,28.338518,22.617674,141.6943,113.092255,-12.18839
0.08349727,0.51749486,41.94577,0.083116405,0.5176801,41.684578,0.34759864,0.14974469,5.001364,3.9914734,28.339294,22.618103,141.69504,113.092476,45.347523
0.15935455,0.45944247,18.257307,0.15887533,0.4611288,18.144815,0.7035704,0.14972666,5.0013676,3.9920592,28.339401,22.618141,141.69475,113.09253,381.20877
0.12341855,0.621805,19.999306,0.123157345,0.62422556,19.903671,0.6391518,0.14957808,5.0009713,3.9917479,28.339134,22.618084,141.69475,113.093124,274.45667
0.08391773,0.23882878,34.31664,0.08359414,0.2391736,34.218433,0.43418667,0.14990126,5.0002584,3.991517,28.338707,22.617743,141.69438,113.092606,2.281922
0.12982535,0.29758364,4.9485807,0.12950449,0.30004552,4.820035,0.9432958,0.14957508,5.001312,3.9919596,28.339478,22.617554,141.69441,113.09216,468.91724
0.112764016,0.2943604,27.062174,0.11246702,0.29640105,26.955513,0.6677928,0.14999858,5.001234,3.992197,28.338945,22.618002,141.69458,113.092255,357.58218
0.10319639,0.27499583,9.327765,0.10296617,0.27767137,9.056136,1.1120979,0.14883871,5.000786,3.992723,28.340124,22.618181,141.69353,113.09181,670.5549
0.09828953,0.27247027,41.316666,0.09790152,0.27156085,41.266075,0.3953343,0.15080734,5.002002,3.9916475,28.338621,22.61928,141.69568,113.09304,68.49469
0.07736461,0.25616655,40.18953,0.07712081,0.257653,39.95731,0.40066567,0.14962102,5.00053,3.9918787,28.339388,22.618504,141.69487,113.09226,41.960297
0.12932794,0.5717518,46.2064,0.12912439,0.57378954,46.10748,0.2545426,0.15045018,5.0020013,3.990454,28.33893,22.618721,141.69524,113.092186,67.65724
0.12952477,0.32874107,40.011566,0.12892675,0.32979864,39.7692,0.32669473,0.1502244,5.0012937,3.9911797,28.33932,22.618275,141.69542,113.09106,75.94797
0.10526255,0.7674364,40.41589,0.10523898,0.769387,40.43635,0.24403019,0.1503411,5.001534,3.9908364,28.338915,22.61906,141.69458,113.09292,10.435085
0.079975106,0.75699335,48.53881,0.08007109,0.7588038,48.61289,0.23196964,0.14988935,5.000601,3.9908075,28.338951,22.618616,141.69495,113.093155,21.082592
0.08351309,0.5449621,32.216305,0.08305041,0.5465655,32.18444,0.54788667,0.14966327,5.00163,3.9913769,28.339476,22.618155,141.69514,113.0922,226.9934
0.11657253,0.31756505,21.369215,0.11591753,0.3179062,21.253761,0.60107887,0.15028672,5.001694,3.9912927,28.339775,22.61775,141.69519,113.09166,180.67987
0.11983895,0.67033416,36.620285,0.11972695,0.6719885,36.58521,0.4350761,0.14941947,5.0007496,3.9908845,28.339676,22.617943,141.6945,113.09252,191.64127
0.113584146,0.40861878,27.284517,0.112912826,0.40973592,27.100613,0.49148905,0.15033452,5.0013185,3.9915006,28.339128,22.617588,141.69504,113.09201,112.995895
0.123926364,0.39398748,42.159885,0.12361548,0.39593986,42.165142,0.31673256,0.14977634,5.000688,3.9914408,28.339323,22.619156,141.69516,113.092804,43.96811
0.11577749,-0.11168641,23.86918,0.11511505,-0.111930706,23.935595,0.51193583,0.15089662,5.0006866,3.991677,28.338684,22.618015,141.69499,113.09235,16.49323
0.09968766,0.32459018,23.506912,0.09969593,0.32430038,23.323032,0.5378406,0.14997599,5.0006394,3.9917378,28.338644,22.617987,141.69547,113.092445,75.33151
0.08103621,0.6452073,2.3916183,0.08064582,0.6474962,2.3674707,1.1342981,0.14954324,5.0021186,3.9920838,28.33965,22.61843,141.69476,113.09231,575.5382
0.084097244,0.5718678,24.243006,0.08387742,0.57243735,24.109396,0.5481682,0.15010825,5.0010066,3.991603,28.338963,22.618156,141.69508,113.09273,99.25867
0.1029123,0.33268392,27.915215,0.102355,0.332287,27.781351,0.5490659,0.1503432,5.0008893,3.9922442,28.338722,22.617565,141.69504,113.09234,197.51
0.14153555,0.40972084,41.30114,0.14114702,0.41076326,41.244366,0.33352628,0.15052538,5.0016403,3.991179,28.338882,22.61886,141.69524,113.09262,141.9117
0.12464448,0.31736434,29.918713,0.12439537,0.31936294,29.816051,0.4569078,0.15013587,5.001401,3.9910762,28.338352,22.617722,141.69531,113.09247,141.34424
0.12076444,0.36168483,27.288502,0.12052217,0.36286378,27.256678,0.59119284,0.15005991,5.0008297,3.992272,28.339136,22.61832,141.69536,113.092255,288.44534
0.07941382,0.45235977,52.371277,0.07899742,0.45307165,52.247643,0.23239146,0.14984442,5.000931,3.991953,28.338873,22.618443,141.6956,113.09196,51.47296
0.11324005,0.15944055,35.099064,0.11297774,0.15957795,34.848083,0.3812743,0.1500619,5.0011835,3.9918084,28.338245,22.61815,141.69487,113.09316,-6.7420807
0.11024638,0.54911447,70.27897,0.10997819,0.5520815,70.40207,0.0372005,0.14947122,5.0011625,3.9901178,28.339897,22.619118,141.69498,113.0929,14.229108
0.13489062,0.49694395,40.043503,0.13448209,0.49846977,39.813488,0.40830225,0.14973523,5.0006557,3.9914274,28.339308,22.618734,141.69499,113.09243,221.07791
0.10489621,0.53110224,42.311226,0.1044831,0.531951,42.26261,0.33111477,0.15046173,5.001569,3.991047,28.339024,22.619312,141.69482,113.092094,82.3633
0.11801625,0.18530568,16.954195,0.11755286,0.18561888,16.629105,0.85438293,0.14985344,5.000939,3.9930139,28.338581,22.618114,141.69489,113.09302,428.56833
0.08682168,0.28836152,35.114033,0.086749285,0.288338,34.941494,0.5077795,0.15029816,5.001487,3.9924567,28.338099,22.619144,141.69421,113.09339,135.80629
0.12822813,0.60603386,46.765926,0.12803021,0.6096051,46.66322,0.29713413,0.1499436,5.0008693,3.9905875,28.339033,22.618431,141.69427,113.09178,102.98461
0.12157999,0.45544487,55.89466,0.12136081,0.45684907,55.831337,0.12678829,0.15036793,5.0003977,3.9913743,28.338015,22.61834,141.69478,113.09233,16.232325
0.11072321,0.40637136,30.572113,0.110799626,0.40768546,30.496437,0.4200619,0.15030119,5.0008674,3.9911826,28.337948,22.618214,141.69443,113.0924,69.01905
0.101347595,0.0835926,13.66643,0.10079512,0.085720256,13.519149,0.91156644,0.1498979,5.001776,3.992032,28.339146,22.61816,141.69458,113.09155,498.63205
0.124134585,0.29621652,59.023922,0.12369716,0.29812977,59.088596,0.122055314,0.14952226,5.001148,3.9915056,28.33913,22.618835,141.6956,113.09315,-6.504938
0.11245871,0.43593264,30.47919,0.11237963,0.43692595,30.481997,0.42211023,0.15002175,5.000965,3.9913108,28.339005,22.617605,141.69534,113.09276,64.29023
0.036864415,0.3930141,33.951412,0.03657127,0.3936066,33.937916,0.5191405,0.14994557,5.000628,3.9915407,28.338797,22.61865,141.69597,113.09277,33.361824
0.0948604,0.71447086,12.488503,0.09436989,0.71594846,12.440181,0.8332761,0.1499054,5.001171,3.9916384,28.339508,22.617785,141.69461,113.09166,394.94302
0.087418824,0.6906424,44.134426,0.08709159,0.69102186,43.964706,0.34043512,0.15004101,5.001193,3.9917512,28.33899,22.618923,141.69466,113.092445,129.48314
0.11521722,0.43394467,16.70249,0.115130804,0.43595588,16.589785,0.6870106,0.15039746,5.001057,3.99115,28.33889,22.61891,141.69453,113.09223,272.33105
0.12534627,0.4766522,32.234283,0.12508637,0.4782573,32.046272,0.41742092,0.15033041,5.0014415,3.9912717,28.338528,22.618338,141.69505,113.09206,109.14621
0.08087895,0.5965423,36.651894,0.08058787,0.5971199,36.747345,0.5027495,0.15040575,5.000959,3.9913938,28.339176,22.61861,141.69528,113.09253,201.06544
0.09702613,0.581792,25.853827,0.096936986,0.5820734,25.78057,0.4993498,0.14988977,5.000728,3.9908996,28.33916,22.618416,141.695,113.09221,122.66189
0.08642869,0.40931293,23.40523,0.086194746,0.4093591,23.531847,0.5453102,0.1496548,5.001127,3.9915023,28.33922,22.618158,141.69524,113.0929,85.47058
0.10403576,-0.07805664,37.61332,0.10340085,-0.07818932,37.42208,0.39325163,0.15061103,5.0011606,3.992881,28.338629,22.618343,141.69534,113.091896,-2.683037
0.09562299,0.28241774,22.184944,0.09542103,0.28433838,22.18372,0.6713877,0.14966825,5.0011697,3.992238,28.33914,22.618277,141.69475,113.09248,235.90106
0.08416097,0.30366817,36.38015,0.084124245,0.30406454,36.372066,0.36674684,0.1497082,5.0009923,3.9916937,28.338701,22.61805,141.69598,113.093216,0.4856871
0.11391371,0.5057578,22.244324,0.113652945,0.5069113,22.252455,0.52085316,0.14991874,5.00103,3.9914093,28.339361,22.61798,141.69496,113.093315,84.81513
0.13350405,0.18281844,34.625065,0.13309215,0.18290369,34.64978,0.37347764,0.15090926,5.0010195,3.9915953,28.3389,22.61867,141.6955,113.09277,73.26869
0.07913221,0.12831175,27.701107,0.0785868,0.12911472,27.611296,0.54047173,0.14964274,5.001315,3.9919171,28.33956,22.61793,141.69629,113.09201,94.514275
0.09129309,0.5227017,36.559322,0.09076066,0.52389777,36.40471,0.44545275,0.14960192,5.0013914,3.9909031,28.34004,22.61819,141.6956,113.0916,135.77245
0.07371873,0.3728948,48.21883,0.07357175,0.37245053,48.063076,0.26919934,0.15014622,5.0009704,3.9912972,28.3389,22.619484,141.69531,113.09254,-19.653883
0.11415966,0.60256183,33.09533,0.11379006,0.6038865,32.857224,0.4899592,0.14977756,5.0003467,3.99126,28.338852,22.618065,141.69493,113.092415,204.2292
0.10020469,0.65591395,26.69804,0.099958934,0.65704423,26.578545,0.51888883,0.14970855,5.0011806,3.9916859,28.338366,22.618,141.6953,113.09294,172.1447
0.12605634,0.23222876,33.745728,0.12563276,0.2339372,33.501507,0.4875235,0.15027665,5.0016055,3.9914901,28.339186,22.617748,141.69516,113.09182,217.54214
0.1617,0.23951237,24.058062,0.16143848,0.241117,24.051643,0.5339539,0.15051417,5.001736,3.9908202,28.33912,22.617958,141.69511,113.09223,212.74547
0.09744978,0.2863778,1.4071227,0.097316414,0.28769973,1.4004644,0.96361274,0.14930084,5.001232,3.992045,28.33943,22.618235,141.69508,113.09289,401.1601
0.1117881,0.6092932,22.74417,0.11156427,0.6118249,22.42503,0.66241807,0.14975283,5.0009074,3.9918365,28.33891,22.618067,141.695,113.09241,344.62665
0.08965288,0.47411382,34.701454,0.08913895,0.4749011,34.577354,0.4789349,0.15042442,5.0012355,3.990491,28.339712,22.618557,141.69551,113.09155,151.58409
0.07194925,0.34579542,36.043327,0.07125929,0.3464148,35.86405,0.5345737,0.14972962,5.0016446,3.991703,28.339638,22.618484,141.69589,113.09181,139.63527
0.11290994,0.8377811,32.59338,0.112624824,0.83974904,32.57266,0.3689996,0.14999637,5.001166,3.99035,28.339584,22.617216,141.69507,113.092224,69.288956
0.12859339,0.771067,19.65636,0.12804696,0.7744089,19.67872,0.8109749,0.1498349,5.001133,3.990948,28.340565,22.61946,141.69484,113.091866,530.35645
0.15068722,0.6940857,-5.444702,0.1500593,0.6982051,-5.893743,1.2473413,0.14895393,5.0013885,3.9919825,28.340816,22.617592,141.69391,113.09037,885.4115
0.1548178,0.5126449,2.6474864,0.15445337,0.51619697,2.523668,1.0093539,0.14929171,5.0016117,3.991318,28.340221,22.61868,141.695,113.09184,620.4271
0.11483298,0.19422413,31.42613,0.11480694,0.19537693,31.267532,0.41582882,0.1502599,5.001112,3.991315,28.338728,22.618296,141.6945,113.09247,32.42049
0.15217233,0.8446221,11.445348,0.15181322,0.84778154,11.317017,0.827583,0.14978647,5.000514,3.9907029,28.339994,22.618397,141.69514,113.09222,499.29105
0.115913965,0.5096798,35.722755,0.11543272,0.51151717,35.716484,0.4313999,0.14971916,5.000995,3.991134,28.340557,22.618925,141.69568,113.09219,164.4876
0.16324905,0.4288268,43.767246,0.16249597,0.43027806,43.591087,0.2677922,0.15008202,5.001832,3.9920106,28.33955,22.617884,141.69576,113.09226,117.04736
0.11246237,0.5487149,49.032845,0.111970514,0.55070746,48.984116,0.26995382,0.14995067,5.001085,3.991817,28.339212,22.618515,141.69496,113.09246,78.63509
0.101059936,0.3710615,-0.70433074,0.100875534,0.372157,-0.8338412,1.1868639,0.1492137,5.001195,3.9930384,28.339952,22.618874,141.69473,113.09269,650.2025
0.11441532,0.44359753,37.266113,0.114218414,0.4458705,37.33392,0.32114312,0.14996804,5.0010777,3.9912663,28.339329,22.618326,141.69542,113.09246,36.812756
0.0727474,0.535062,17.95668,0.0727324,0.5355304,17.656784,0.69406575,0.15009616,5.000988,3.9923782,28.337858,22.61781,141.69427,113.0922,212.59311
0.090939105,0.4602065,9.742865,0.09059597,0.46350625,9.472824,1.171935,0.1485705,5.000262,3.9931843,28.340324,22.618145,141.69452,113.09192,764.3609
0.0994898,0.42429507,28.235598,0.099351294,0.42523512,28.34182,0.45658815,0.14995751,5.000521,3.9910662,28.339392,22.617975,141.69511,113.09219,73.727005
0.11464111,0.22482444,12.33363,0.1143139,0.22670619,12.1249075,0.82225424,0.14999028,5.0017796,3.9918547,28.339294,22.617744,141.69476,113.092606,328.05054
0.10984473,0.5216586,27.37751,0.10931956,0.5239512,27.06794,0.7179014,0.14892186,5.001085,3.9926183,28.339647,22.61849,141.69487,113.091705,428.38287
0.08782724,0.37131998,15.667483,0.08731672,0.37336448,15.369232,0.931085,0.14972915,5.0013866,3.9919693,28.338743,22.61817,141.69449,113.091805,499.67117
0.20247845,0.7491701,0.7099045,0.20181185,0.75244695,0.4654776,1.1187059,0.14869198,5.0026054,3.9915233,28.341492,22.61806,141.69482,113.09153,787.60767
0.11171114,0.61069745,41.354855,0.11142764,0.6110716,41.142536,0.2941703,0.14969385,5.0009737,3.9910014,28.3392,22.618267,141.69481,113.092285,29.581371
0.097482264,0.47636545,29.11637,0.09716678,0.47598904,28.837698,0.46514606,0.15027714,5.0011244,3.9914045,28.338161,22.617743,141.69519,113.09266,59.25667
0.13127276,0.5805785,28.698475,0.131065,0.582267,28.599417,0.526423,0.14963725,5.0007515,3.9915593,28.339136,22.617994,141.69464,113.09225,254.91328
0.111738265,0.57783294,43.523945,0.11132709,0.57899404,43.443275,0.26951537,0.15019192,5.001485,3.9915197,28.33928,22.61872,141.69496,113.09201,47.124943
0.06962971,0.7325658,24.90901,0.06948501,0.73438525,24.7783,0.5391008,0.15001607,5.0001726,3.9911828,28.33856,22.618341,141.6948,113.09264,48.65192
0.106752336,0.003003928,18.942598,0.10662932,0.0018799863,19.001648,0.5373507,0.15059645,5.0007844,3.9917006,28.337841,22.617641,141.6961,113.09313,-20.038555
0.079890385,0.32384512,30.46056,0.07954246,0.32453418,30.453249,0.5108216,0.14989613,5.0008283,3.991367,28.339441,22.618626,141.69496,113.09238,73.77726
0.11639407,0.12135753,30.903175,0.11605834,0.12192379,30.765253,0.47234875,0.15051301,5.001084,3.9911058,28.338478,22.618334,141.6946,113.092155,104.420784
0.11735616,0.3631956,47.488125,0.117210716,0.3649871,47.429638,0.23058634,0.14946881,5.0013423,3.991242,28.339024,22.618706,141.69539,113.09269,37.323437
0.10617812,0.21714468,28.637547,0.10564977,0.21798335,28.408016,0.5102704,0.14980742,5.001336,3.9917092,28.339403,22.618383,141.6944,113.09235,119.429855
0.03233179,0.11120133,59.090324,0.031866614,0.11182249,58.932117,0.22057945,0.1500117,5.0011544,3.9920905,28.339184,22.619036,141.6961,113.09214,-63.33041
0.1271463,0.47563246,26.752098,0.12673075,0.47803512,26.581598,0.5939857,0.14946969,5.00029,3.9920805,28.33913,22.617825,141.69446,113.09206,337.38614
0.117775716,0.2004509,23.263432,0.1173997,0.19934565,23.087421,0.5262521,0.15033449,5.001099,3.9920902,28.33842,22.617914,141.69475,113.09272,118.470215
0.10826386,0.3252097,24.850492,0.107988454,0.32496384,24.760008,0.511833,0.15024409,5.000999,3.9916418,28.338562,22.618406,141.69534,113.09258,68.41082
0.09834172,0.42369953,33.039593,0.09798204,0.42478645,32.952446,0.4763291,0.15032808,5.000758,3.990979,28.339766,22.618689,141.69568,113.091354,153.7671
